Date,Adj Close
24/06/2024,60277.41406
25/06/2024,61804.64063
26/06/2024,60811.27734
27/06/2024,61604.80078
28/06/2024,60320.13672
29/06/2024,60887.37891
30/06/2024,62678.29297
1/07/2024,62851.98047
2/07/2024,62029.01563
3/07/2024,60173.92188
4/07/2024,56977.70313
5/07/2024,56662.375
6/07/2024,58303.53906
7/07/2024,55849.10938
8/07/2024,56705.09766
9/07/2024,58009.22656
10/07/2024,57742.49609
11/07/2024,57344.91406
12/07/2024,57899.46484
13/07/2024,59231.95313
14/07/2024,60787.79297
15/07/2024,64870.15234
16/07/2024,65097.14844
17/07/2024,64118.79297
18/07/2024,63974.06641
19/07/2024,66710.15625
20/07/2024,67163.64844
21/07/2024,68154.52344
22/07/2024,67585.25
23/07/2024,65927.67188
24/07/2024,65372.13281
25/07/2024,65777.22656
26/07/2024,67912.0625
27/07/2024,67813.33594
28/07/2024,68255.86719
29/07/2024,66819.91406
30/07/2024,66201.01563
31/07/2024,64619.25
1/08/2024,65357.5
